customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1627-AFWVJ,Female,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.309999999999995,609.6750000000001,No
9725-SCPZG,Male,0,No,Yes,0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.47749999999999,99.935,Yes
5884-GCYMI,Male,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,79.81,76.34000000000002,Yes
3217-FZDMN,Female,1,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.61749999999999,817.2450000000001,Yes
4486-EFAEB,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.459999999999997,276.81500000000005,No
0060-FUALY,Female,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,108.96249999999999,6157.415,No
7853-GVUDZ,Female,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.172499999999996,22.165,Yes
7480-QNVZJ,Male,1,No,No,50,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,110.05499999999999,5298.37,Yes
6954-OOYZZ,Male,0,Yes,No,14,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),51.0025,844.855,No
7088-FBAWU,Female,0,Yes,Yes,17,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,85.73249999999999,1337.38,No
8313-AFGBW,Male,0,Yes,No,47,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,84.63999999999999,3874.9150000000004,No
3943-KDREE,Female,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),86.1925,2018.4450000000002,Yes
9239-ZBZZV,Female,0,No,No,6,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,55.1425,335.61000000000007,Yes
3097-IDVPU,Male,0,Yes,Yes,17,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),57.614999999999995,1001.4950000000001,No
4398-HSCJH,Female,0,No,No,3,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,73.14,171.21500000000003,Yes
2197-OMWGI,Female,1,Yes,Yes,66,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,60.949999999999996,4021.8750000000005,No
2303-PJYHN,Female,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.8275,57.2,No
9795-VOWON,Male,0,No,No,5,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),28.002499999999998,165.935,No
1237-WIYYZ,Female,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.482499999999998,428.175,No
1987-AUELQ,Female,0,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),28.807499999999997,2061.07,No
7852-LECYP,Male,1,Yes,No,11,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),107.86999999999999,1387.1000000000001,No
4430-UZIPO,Male,0,No,No,2,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,42.3775,119.57000000000001,Yes
4822-LPTYJ,Male,0,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),119.31249999999999,8080.820000000001,No
8165-CBKXO,Male,0,Yes,Yes,66,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),65.26249999999999,4079.2400000000002,No
6527-PZFPV,Male,0,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),23.919999999999998,516.615,No
4855-SNKMY,Female,0,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.714999999999996,48.510000000000005,Yes
9593-CVZKR,Female,0,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,28.117499999999996,1524.435,No
8595-SIZNC,Female,1,Yes,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),29.439999999999998,603.68,No
8008-HAWED,Male,0,No,No,10,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,58.3625,784.0250000000001,Yes
7124-UGSUR,Female,1,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),120.06,7045.500000000001,Yes
1862-SKORY,Female,1,Yes,No,35,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,45.19499999999999,1801.1400000000003,Yes
5236-XMZJY,Female,0,No,No,42,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),68.5975,2790.2050000000004,No
4827-DPADN,Female,0,Yes,Yes,70,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),95.79499999999999,6646.97,No
2694-CIUMO,Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),91.48249999999999,1054.075,No
5846-ABOBJ,Male,0,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),28.117499999999996,1903.7150000000001,No
1439-LCGVL,Female,0,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,22.08,505.56000000000006,No
0909-SDHNU,Female,0,No,Yes,7,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,34.269999999999996,222.145,No
4647-XXZAM,Female,0,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,52.324999999999996,313.72,No
1502-XFCVR,Female,0,No,No,54,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,122.41749999999999,6760.435000000001,Yes
7740-KKCXF,Male,0,Yes,No,49,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),34.5575,1682.3950000000002,No
5360-XGYAZ,Male,0,Yes,Yes,70,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),75.4975,5130.950000000001,No
9692-TUSXH,Female,0,No,No,17,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,110.45749999999998,1914.7700000000002,Yes
7912-SYRQT,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),86.36499999999998,608.2450000000001,Yes
3557-HTYWR,Female,0,No,No,43,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,85.15749999999998,3845.9300000000003,No
4816-JBHOV,Male,1,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,51.405,103.07000000000001,Yes
8920-NAVAY,Male,1,No,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),127.3625,7758.685000000001,No
1699-TLDLZ,Female,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.654999999999998,331.70500000000004,No
5600-PDUJF,Male,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),56.925,343.97,No
8292-TYSPY,Male,0,No,No,14,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),63.24999999999999,1151.15,Yes
0567-XRHCU,Female,0,Yes,Yes,69,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),50.5425,3256.11,No
1867-BDVFH,Male,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,85.50249999999998,917.6200000000001,Yes
2067-QYTCF,Female,0,Yes,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,127.82249999999999,7648.74,No
2359-QWQUL,Female,0,Yes,No,38,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),120.40499999999999,4548.335000000001,Yes
9103-TCIHJ,Female,0,No,No,10,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,64.05499999999999,989.7800000000001,Yes
7407-SUJIZ,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.69,595.6500000000001,No
9150-KPBJQ,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),22.597499999999997,128.535,No
0052-DCKON,Male,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),133.17,8736.365,No
3654-ARMGP,Female,0,No,No,58,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),101.9475,5853.375000000001,No
9699-UBQFS,Female,1,Yes,No,40,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,108.675,4572.4800000000005,No
9367-TCUYN,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.115,245.96,No
1261-FWTTE,Male,1,No,No,23,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),39.8475,845.2950000000001,No
3528-HFRIQ,Male,1,Yes,No,71,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),60.14499999999999,4141.555,No
0708-SJDIS,Female,0,No,No,30,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,74.75,2373.25,No
4140-WJAWW,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.8275,118.855,Yes
2073-QBVBI,Female,0,Yes,No,40,No,No phone service,DSL,No,Yes,No,Yes,No,No,One year,No,Mailed check,40.7675,1530.8150000000003,No
6928-ONTRW,Female,0,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),22.654999999999998,1517.78,No
3320-VEOYC,Male,1,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,109.93999999999998,1400.63,No
5231-FIQPA,Female,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,22.8275,891.4950000000001,No
6617-WLBQC,Female,0,Yes,Yes,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Credit card (automatic),94.12749999999998,1991.9350000000002,No
2599-CIPQE,Male,0,Yes,Yes,67,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),125.695,8561.135,No
6653-CBBOM,Female,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.84499999999998,77.33,Yes
8774-GSBUN,Male,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,29.209999999999997,1976.8100000000002,No
7326-RIGQZ,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.27,415.63500000000005,No
1401-FTHFQ,Male,0,Yes,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),23.0,489.83000000000004,No
3247-ZVOUO,Male,1,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,98.3825,936.9250000000001,Yes
0254-FNMCI,Female,0,No,No,70,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,126.38499999999999,8386.62,No
1848-LBZHY,Female,0,Yes,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),57.84499999999999,390.61000000000007,No
6101-IMRMM,Male,0,No,Yes,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,108.675,632.9950000000001,Yes
8118-TJAFG,Male,0,Yes,Yes,7,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,116.725,997.5350000000001,No
5429-LWCMV,Female,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,102.5225,1163.305,No
7298-IZWLY,Female,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.309999999999995,21.34,No
9758-MFWGD,Female,1,Yes,Yes,46,No,No phone service,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),34.385,1527.6250000000002,No
3955-JBZZM,Male,0,No,No,17,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,90.61999999999999,1805.43,No
1268-ASBGA,Female,1,Yes,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),98.15249999999999,1512.6650000000002,Yes
8943-URTMR,Female,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,91.5975,167.97,Yes
4815-TUMEQ,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,22.195,203.72,No
4713-LZDRV,Female,1,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,91.53999999999999,214.55500000000004,Yes
9909-IDLEK,Male,0,Yes,Yes,18,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,111.32,2009.3700000000001,No
4092-OFQZS,Male,0,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,23.747499999999995,459.25000000000006,No
1561-BWHIN,Male,0,Yes,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,22.77,378.95000000000005,No
4325-NFSKC,Male,1,No,No,18,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,104.18999999999998,1826.0000000000002,Yes
9927-DSWDF,Male,0,Yes,No,17,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,120.28999999999998,2398.6050000000005,No
9500-LTVBP,Female,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),92.05749999999999,3119.4900000000002,No
7252-NTGSS,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,51.92249999999999,49.665,No
8149-AIQCG,Male,0,No,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),84.1225,3003.935,No
1360-JYXKQ,Female,1,Yes,No,51,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,113.96499999999999,5980.810000000001,No
2955-PSXOE,Female,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.229999999999997,22.220000000000002,Yes
7762-URZQH,Male,0,Yes,No,62,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),121.95749999999998,7679.485000000001,Yes
0899-WZRSD,Male,0,No,No,56,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,121.15249999999999,6373.895,No
3255-GRXMG,Male,0,No,Yes,15,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),52.497499999999995,821.9200000000001,No
4828-FAZPK,Female,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),91.9425,1394.7450000000001,No
6094-ZIVKX,Female,0,No,No,67,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),62.6175,4042.445,No
6925-BAYGL,Female,1,Yes,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),28.865,1403.16,No
3262-EIDHV,Female,0,Yes,Yes,68,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),97.405,6483.29,No
7354-OIJLX,Male,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,87.22749999999999,797.115,No
1376-HHBDV,Female,0,No,No,25,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,56.11999999999999,1690.4250000000002,No
6907-NZZIJ,Female,0,No,No,35,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,114.0225,3977.1600000000003,Yes
6133-OZILE,Female,0,No,No,15,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,40.48,668.03,No
4135-FRWKJ,Female,1,Yes,Yes,55,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Electronic check,87.6875,4570.005000000001,No
2911-UREFD,Female,0,Yes,No,37,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,64.285,2402.7850000000003,Yes
3744-ZRRDZ,Male,0,No,No,17,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,94.70249999999999,2038.135,Yes
5673-TIYIB,Male,0,No,No,0,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),46.459999999999994,84.86500000000001,Yes
6551-ZCOTS,Male,1,No,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),28.634999999999994,932.58,No
7191-ADRGF,Male,0,Yes,No,40,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),62.44499999999999,2629.495,No
5018-LXQQG,Female,0,Yes,Yes,28,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),76.24499999999999,2115.8500000000004,No
6892-BOGQE,Female,0,Yes,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.034999999999997,1642.5200000000002,No
1602-IJQQE,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,86.65249999999999,371.9100000000001,Yes
4628-WQCQQ,Male,0,No,Yes,32,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,97.9225,3333.6600000000003,Yes
1746-TGTWV,Male,0,Yes,No,0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),86.65249999999999,82.885,No
5995-SNNEW,Male,1,Yes,No,19,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,120.11749999999999,2403.335,No
8050-WYBND,Female,0,No,Yes,21,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),56.8675,1134.5400000000002,No
2821-WARNZ,Female,0,No,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),22.367499999999996,1013.4300000000001,No
4879-GZLFH,Female,0,Yes,Yes,40,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.9725,4262.9400000000005,No
1644-IRKSF,Female,0,Yes,Yes,29,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,107.86999999999999,3436.9500000000003,Yes
8314-HTWVE,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.8275,158.56500000000003,No
9402-ROUMJ,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),115.2875,7357.900000000001,No
2507-QZPQS,Male,0,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,110.05499999999999,1596.21,No
7159-NOKYQ,Male,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,107.1225,7005.02,No
5707-ZMDJP,Male,0,Yes,Yes,49,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,80.155,4102.56,No
8779-YIQQA,Male,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,22.77,385.11000000000007,No
7136-IHZJA,Female,0,Yes,Yes,35,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,82.05249999999998,3131.92,No
8966-OIQHG,Female,0,Yes,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),23.862499999999997,497.5850000000001,No
7074-STDCN,Male,0,No,No,36,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,46.69,1643.95,No
3705-PSNGL,Male,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,23.459999999999997,1023.4950000000001,Yes
8739-QOTTN,Female,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.4025,46.035000000000004,No
1399-OUPJN,Female,0,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),22.7125,1399.255,No
0277-BKSQP,Male,0,Yes,Yes,6,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,62.559999999999995,522.61,No
6502-HCJTI,Male,1,Yes,No,2,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),108.905,740.4100000000001,Yes
2606-RMDHZ,Male,0,No,No,4,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),35.074999999999996,229.57,Yes
5774-XZTQC,Female,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.5175,165.82500000000002,No
2676-SSLTO,Male,0,No,No,45,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),76.0725,3518.9,No
6266-QHOJZ,Female,0,No,No,63,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,103.32749999999999,6429.115,No
7269-JISCY,Female,0,No,No,54,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),51.80749999999999,2708.86,No
0363-SVHYR,Male,0,Yes,Yes,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),99.87749999999998,6890.180000000001,No
8547-NSBBO,Male,0,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,111.26249999999999,3743.7400000000002,No
8258-GSTJK,Male,1,No,No,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,88.55,261.52500000000003,Yes
6861-OKBCE,Female,0,No,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),23.115,243.485,Yes
9940-RHLFB,Female,0,No,No,0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,86.59499999999998,82.83,Yes
6591-QGOYB,Male,0,No,No,15,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),122.6475,1839.31,No
9070-BCKQP,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),126.6725,8669.32,No
6421-SZVEM,Female,0,Yes,Yes,27,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),95.27749999999999,2552.8800000000006,No
1328-EUZHC,Female,0,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.115,407.55,No
2995-UPRYS,Female,1,Yes,No,39,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),114.08,4468.42,Yes
8878-RYUKI,Female,0,No,No,49,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,68.36749999999999,3348.07,No
9633-DENPU,Female,0,Yes,No,45,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),67.39,2995.7400000000002,No
7811-JIVPF,Female,0,No,No,22,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),57.155,1189.375,No
7113-HIPFI,Male,0,Yes,Yes,65,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,75.72749999999999,4506.755000000001,No
8541-QVFKM,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,84.52499999999999,695.4200000000001,No
6686-YPGHK,Male,1,No,No,47,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,98.32499999999999,4446.530000000001,Yes
1383-EZRWL,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.057499999999997,181.335,Yes
9258-CNWAC,Female,0,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),130.6975,8983.480000000001,No
